id_C_20,name_C_254,type_C_100,addr_C_254,结构_C_50,面积_N_31_15,时间_C_20,装修_C_50,价格_N_31_15,gcj_lng_N_31_15,gcj_lat_N_31_15,wgs_lng_N_31_15,wgs_lat_N_31_15,bd_lng_N_31_15,bd_lat_N_31_15,gcj_shape_C_254,index,new_class,new_class_symbol
B0FFFEXFFK,永泰庄甲6号院,商务住宅;住宅区;住宅小区,北京市海淀区永泰庄路甲6号,板楼,20000.0,,,20000.0,116.351936,40.032946,116.345733184784,40.0315852051244,116.358521537627,40.0386588412319,"116.351789,40.032323;116.351328,40.033303;116.35133,40.033354;116.351408,40.03338;116.352065,40.033579;116.352575,40.032541;116.351789,40.032323",13456,商务住宅,11
B000AA0WGU,武夷大地幼儿园,科教文化服务;学校;幼儿园,北京市通州区潞城镇通胡大街武夷花园水仙园68号,,,,,,116.692912,39.913706,116.686925107277,39.912535436454,116.699511144167,39.9193754982582,"116.69243,39.913875;116.693084,39.914023;116.693308,39.913477;116.692921,39.913367;116.692419,39.913858;116.69243,39.913875",13457,科教文化,7
B0FFK8KJ0F,天主教北京总教区主教公署,风景名胜;风景名胜;教堂|商务住宅;商务住宅相关;商务住宅相关,北京市西城区西黄城根街甲8号西什库天主堂西跨院内,,,,,,116.377962,39.925563,116.371729873444,39.9241708312125,116.384395090698,39.9316980549064,"116.377552,39.92482;116.378366,39.924829;116.378377,39.924739;116.378437,39.924739;116.37837,39.925891;116.378341,39.926345;116.377579,39.926327;116.377584,39.926105;116.377495,39.926104;116.377552,39.92482",13458,旅游景点,12
B0FFFAE7QG,北京方向,商务住宅;楼宇;商务写字楼,北京市丰台区西南四环科丰桥南1000米路东,,,,,,116.300478,39.813043,116.294415040428,39.8117871334265,116.30690220528,39.8192034389001,"116.29947,39.811996;116.299056,39.814087;116.299056,39.814103;116.29906,39.814113;116.299068,39.814121;116.299079,39.814127;116.299088,39.81413;116.299098,39.814133;116.299124,39.814133;116.299566,39.814128;116.299599,39.814128;116.299629,39.814131;116.2",13459,商务住宅,11
B0FFFP12IG,京诚开源批发市场,购物服务;综合市场;综合市场,北京市丰台区右安路马家楼213号(近新发地),,,,,,116.344025,39.828153,116.337864905428,39.82681569829,116.350630841241,39.8338079249379,"116.344105,39.828585;116.343292,39.828704;116.343252,39.828704;116.343217,39.8287;116.343185,39.828675;116.342871,39.827921;116.342871,39.827888;116.342885,39.827866;116.342903,39.82786;116.344982,39.827606;116.344997,39.827606;116.345006,39.827614;116.3",13460,购物消费,3
B0FFFAJW23,清河三街70号院供电局宿舍,商务住宅;住宅区;宿舍,北京市海淀区清河三街70号院,,,,,,116.33138,40.034029,116.325222440394,40.0327058483879,116.337975399356,40.0397105910031,"116.331668,40.034376;116.331744,40.03374;116.331078,40.033694;116.331016,40.034233;116.331098,40.034244;116.331087,40.034332;116.331668,40.034376",13461,商务住宅,11
B0FFFLIXGB,天桥南里,商务住宅;住宅区;住宅小区,北京市西城区天桥南大街与北纬路交叉口东南,板楼,,,,,116.396294,39.882446,116.390054048441,39.8810440017563,116.402691640544,39.8887937895685,"116.395495,39.882721;116.39546,39.882678;116.395527,39.882125;116.395575,39.882117;116.39708,39.882166;116.397109,39.882193;116.397077,39.882757;116.397048,39.882777;116.395495,39.882721",13462,商务住宅,11
B000AA1A27,远洋国际中心(Ⅱ),商务住宅;楼宇;商务写字楼,北京市朝阳区东四环中路56号,,,,,,116.49213,39.916197,116.486092411922,39.9149517775819,116.498602482297,39.9222310328379,"116.491112,39.916642;116.493135,39.916634;116.493212,39.915894;116.493167,39.915774;116.491083,39.91575;116.491112,39.916642",13463,商务住宅,11
B000A7QYA0,北京市畜牧总站,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,北京市朝阳区北苑路甲15号,,,,,,116.415527,40.025504,116.409273968131,40.0240988138615,116.421939092278,40.0317421988275,"116.414841,40.025914;116.41622,40.025894;116.416208,40.025103;116.415264,40.025097;116.41485,40.02511;116.414841,40.025914",13464,政府机构,14
B0FFI11D14,中国教育科学研究院朝阳实验学校小学高部,科教文化服务;学校;小学,北京市朝阳区安贞西里二区28号楼(近五路居中学),,,,,,116.397959,39.973317,116.391707092401,39.9719107921671,116.404351909988,39.9796683729492,"116.397451,39.973833;116.397481,39.972848;116.39835,39.972873;116.398381,39.97293;116.398331,39.97387;116.397451,39.973833",13465,科教文化,7
B000AA4K3C,七彩艺术幼儿园,科教文化服务;学校;幼儿园,北京市丰台区,,,,,,116.298698,39.784032,116.292641940646,39.7827813724729,116.305127456014,39.7902252688473,"116.2985,39.784097;116.298583,39.783892;116.298894,39.783968;116.298817,39.784172;116.2985,39.784097",13466,科教文化,7
B000A7VRQ9,卡尔生活馆,商务住宅;住宅区;住宅小区,北京市大兴区亦庄开发区荣京西街,,,,,,116.493588,39.787329,116.487571947913,39.7860959230762,116.500058621422,39.7933918502774,"116.490425,39.787785;116.493059,39.789048;116.494424,39.789614;116.494671,39.789566;116.495316,39.788769;116.496264,39.787587;116.496719,39.787008;116.496662,39.786809;116.492929,39.785007;116.492807,39.785024;116.49237,39.785535;116.492345,39.785554;116",13467,商务住宅,11
B000A80VTE,富力·摩根中心,商务住宅;楼宇;商务写字楼,北京市西城区太平街6-9号,塔楼,,,,,116.388309,39.88061,116.382073035757,39.8792115809444,116.394727157142,39.8869012717519,"116.387613,39.882012;116.387596,39.88201;116.387584,39.882004;116.387571,39.881993;116.387565,39.881985;116.387558,39.881968;116.387638,39.879269;116.38764,39.879258;116.38765,39.879244;116.387661,39.879234;116.387679,39.87923;116.387695,39.879228;116.38",13468,商务住宅,11
B0FFH12XV3,西局小区,商务住宅;住宅区;住宅小区,北京市丰台区西局北街与六里桥南路交叉路口往西南约50米,,,,,,116.306763,39.877771,116.300679661046,39.8765005590212,116.313260194661,39.8838358124595,"116.305944,39.878288;116.30599,39.877185;116.307175,39.877233;116.307624,39.87726;116.307541,39.877896;116.30748,39.878378;116.305944,39.878288",13469,商务住宅,11
B000A7PMIH,金源泉,商务住宅;住宅区;住宅小区,北京市通州区北苑南路44号,,,,,,116.647298,39.895006,116.6414390141,39.893920685479,116.65369183887,39.9013323754681,"116.646467,39.8964;116.646473,39.896406;116.646486,39.896409;116.646528,39.896405;116.646901,39.89631;116.647442,39.896174;116.64837,39.895973;116.649069,39.895829;116.648949,39.895577;116.648613,39.894993;116.64836,39.894496;116.648199,39.894095;116.647",13470,商务住宅,11
B000A7Y8XB,北京市通州区贾后疃天主堂,风景名胜;风景名胜;教堂,北京市通州区侉子店,,,,,,116.820306,39.871216,116.814293297777,39.8700684849413,116.826944487358,39.8768720309099,"116.820154,39.871395;116.820239,39.870992;116.820243,39.870985;116.820251,39.87098;116.820261,39.870977;116.820291,39.870977;116.820433,39.870997;116.820444,39.871001;116.820452,39.871006;116.820457,39.871014;116.820459,39.871028;116.820371,39.871445;116",13471,旅游景点,12
B000A87Y0W,中影酒店,住宿服务;宾馆酒店;三星级宾馆,北京市怀柔区杨宋镇凤和壹园8号,,,,,,116.672924,40.28462,116.666946638492,40.2834512857008,116.679424270842,40.2905603509833,"116.67235,40.284892;116.672363,40.28492;116.672383,40.284939;116.672401,40.284953;116.67243,40.284964;116.673401,40.28497;116.673451,40.284967;116.673478,40.284963;116.673494,40.284955;116.673514,40.284939;116.673524,40.284916;116.673531,40.284888;116.67",13472,酒店住宿,2
B000A81GYN,世豪花园,商务住宅;住宅区;住宅小区,北京市朝阳区十八里店乡老君堂中路西侧(君堂好园东侧),板楼,31076.0,,,31076.0,116.506685,39.843559,116.500711689169,39.8423609265853,116.513096866252,39.8498281623695,"116.507924,39.842913;116.506745,39.842997;116.506004,39.843061;116.505816,39.843077;116.505053,39.843125;116.505101,39.843507;116.5055,39.843477;116.505592,39.84423;116.506004,39.844207;116.508074,39.84404;116.507924,39.842913",13473,商务住宅,11
B000A8ZIB4,兴化路11号院,商务住宅;住宅区;住宅小区,北京市东城区兴化路与小黄庄前街交叉口南100米,塔板结合,,,,,116.413691,39.963142,116.407444550698,39.9617384858253,116.420103716301,39.9694063468546,"116.413392,39.963275;116.413403,39.962999;116.413993,39.963011;116.413977,39.963285;116.413392,39.963275",13474,商务住宅,11
B000A8ZMXG,后圆恩寺3号,商务住宅;住宅区;住宅小区,北京市东城区后圆恩寺胡同3号,,,,,,116.407176,39.93883,116.400929251167,39.9374251661363,116.413547610246,39.9451490499529,"116.407405,39.93916;116.407424,39.938508;116.406942,39.938503;116.406933,39.939155;116.407405,39.93916",13475,商务住宅,11
B000A81HPA,东园小区(北园东街),商务住宅;住宅区;住宅小区,北京市怀柔区怀柔镇,板楼,,,,,116.635088,40.322337,116.629204838154,40.3212253252678,116.64147331854,40.3286761936939,"116.637096,40.322413;116.635468,40.322587;116.63547,40.321769;116.63463,40.32183;116.634792,40.322904;116.637138,40.322712;116.637096,40.322413",13476,商务住宅,11
B000A84BIS,玉兰园小区,商务住宅;住宅区;住宅小区,北京市海淀区马甸东路附近,板楼,,,,,116.377682,39.970492,116.371444472591,39.9690983205506,116.384144934704,39.9766320672542,"116.378039,39.969973;116.377397,39.969962;116.377334,39.970547;116.377269,39.970992;116.378019,39.97099;116.378039,39.969973",13477,商务住宅,11
B0FFHOVPFT,马各庄小学,科教文化服务;科教文化场所;科教文化场所,北京市门头沟区石西路附近,,,,,,116.0218,39.968019,116.015589572151,39.9667417136324,116.028238250002,39.9742232831118,"116.022103,39.96782;116.022091,39.9682;116.02158,39.96818;116.021595,39.968007;116.021687,39.96779;116.022103,39.96782",13478,科教文化,7
B0FFFPRREH,北京京粮兴业资产管理中心,公司企业;公司;公司,北京市丰台区南苑路112号,,,,,,116.404829,39.816875,116.398597141145,39.8154761697702,116.411195636222,39.8232070527618,"116.405218,39.816958;116.40516,39.81667;116.40443,39.816772;116.404498,39.817078;116.405201,39.816987;116.405218,39.816958",13479,公司企业,5
B0FFFEIXSC,丽都水岸,商务住宅;住宅区;住宅小区,北京市朝阳区芳园南街,塔楼/板楼/塔板结合,,,,,116.483641,39.968151,116.477565107112,39.9668787973834,116.490188020129,39.9740394728599,"116.482652,39.969521;116.482638,39.96873;116.482509,39.968401;116.482508,39.968387;116.482509,39.968378;116.482516,39.968368;116.482533,39.96836;116.483748,39.967993;116.484189,39.967981;116.4842,39.967984;116.484211,39.967989;116.484219,39.967996;116.48",13480,商务住宅,11
B000A81JIX,富乐公寓,商务住宅;住宅区;住宅小区,北京市怀柔区怀柔镇,板楼,,,,,116.634484,40.337758,116.628600204117,40.3366429832765,116.640883148064,40.3440986503073,"116.634997,40.337591;116.634034,40.337325;116.633515,40.337201;116.633283,40.337754;116.634901,40.338197;116.635406,40.338317;116.635492,40.338173;116.635642,40.337653;116.63516,40.337613;116.634997,40.337591",13481,商务住宅,11
B0FFFO7Q7U,南彩第二小学,科教文化服务;学校;小学,北京市顺义区前俸伯二街(第十一中学隔壁),,,,,,116.716245,40.129855,116.710176042304,40.128637530796,116.72283398256,40.1356273559735,"116.715303,40.129249;116.715289,40.130499;116.716079,40.130444;116.717227,40.130432;116.717187,40.12924;116.716196,40.129259;116.715303,40.129249",13482,科教文化,7
B000A84LMR,学院南路32号院,商务住宅;住宅区;住宅小区,北京市海淀区学院南路32号,板楼,,,,,116.356991,39.955683,116.350787977166,39.9543171904089,116.363562239085,39.9614617388898,"116.357211,39.957231;116.358073,39.957219;116.358087,39.957211;116.358101,39.957202;116.358113,39.957189;116.358146,39.95683;116.358168,39.956726;116.358193,39.956605;116.358222,39.956408;116.358241,39.956209;116.359343,39.956215;116.35935,39.956438;116.",13483,商务住宅,11
B000A81I3W,龙兴园南区,商务住宅;住宅区;住宅小区,北京市昌平区G6辅路附近,板楼,100000.0,,,100000.0,116.325409,40.056114,116.319262368847,40.0548011192081,116.331977822096,40.0618558281496,"116.323918,40.0569;116.324626,40.056102;116.325111,40.055572;116.325798,40.05481;116.326908,40.055364;116.326436,40.055888;116.325495,40.056853;116.324993,40.057428;116.323918,40.0569",13484,商务住宅,11
B000A7I90Z,顺义区马坡镇卫生院,医疗保健服务;综合医院;卫生院,北京市顺义区潮白河畔顺安北路,,,,,,116.658213,40.176535,116.652290620066,40.1754126929451,116.664625432463,40.1827314044361,"116.657846,40.176876;116.658579,40.176901;116.658582,40.176196;116.657848,40.176167;116.657846,40.176876",13485,医疗保健,0
B000A84G4L,永峰写字楼,商务住宅;楼宇;商务写字楼,北京市朝阳区建国路朗家园16号,,,,,,116.472472,39.906685,116.466363798316,39.9053840996312,116.479060598546,39.9124052538478,"116.472317,39.906898;116.472319,39.906471;116.472629,39.906474;116.472624,39.906898;116.472317,39.906898",13486,商务住宅,11
B000A844T7,蓬莱公寓,商务住宅;住宅区;住宅小区,北京市昌平区立汤路北七家建材城北侧,板楼,180000.0,,,180000.0,116.415449,40.124364,116.409183213172,40.1229522342436,116.421879715512,40.130609840039,"116.410984,40.124902;116.410979,40.124919;116.410979,40.124936;116.410983,40.124946;116.410999,40.12495;116.411294,40.124978;116.412158,40.12505;116.413056,40.12511;116.413325,40.125132;116.41425,40.125201;116.414266,40.125197;116.414279,40.12519;116.414",13487,商务住宅,11
B000A7RB8Y,中国广播电视音像资料馆大厦,商务住宅;楼宇;商务写字楼,北京市西城区真武庙路二条9号,,,,,,116.346717,39.905887,116.340541261361,39.9045406487452,116.353323649563,39.9115573565712,"116.346294,39.906371;116.346294,39.90541;116.347136,39.905403;116.347144,39.906362;116.346294,39.906371",13488,商务住宅,11
B0FFFZL0SW,天瑞嘉园,商务住宅;住宅区;住宅小区,北京市房山区京深路,,,,,,116.205846,39.68406,116.199785885538,39.6828305481766,116.212415808761,39.689796662622,"116.203368,39.683249;116.206297,39.682741;116.208158,39.682341;116.208491,39.683315;116.207938,39.683414;116.208367,39.684933;116.203604,39.685697;116.203523,39.685614;116.203368,39.683988;116.203368,39.683249",13489,商务住宅,11
B0FFF2YZ3K,绿荫宝贝双语幼儿园,科教文化服务;学校;幼儿园,北京市通州区漷县镇绿荫西区2号1号门,,,,,,116.788704,39.771631,116.782652869982,39.7704390554127,116.795203942864,39.7776574926871,"116.788607,39.771533;116.788843,39.771576;116.788804,39.771729;116.788563,39.771687;116.788607,39.771533",13490,科教文化,7
B000A95CSL,云龙涧自然风景区,风景名胜;风景名胜;省级景点,北京市密云区溪翁庄镇北白岩村西北,,,,,,116.785859,40.488797,116.77971375173,40.4874877351155,116.792343328903,40.4948759977953,"116.793147,40.490904;116.794305,40.487236;116.794176,40.486499;116.79322,40.486132;116.792226,40.486096;116.791472,40.486355;116.790608,40.486725;116.790056,40.486523;116.789283,40.485934;116.788124,40.485457;116.787314,40.484831;116.786284,40.484666;116",13491,旅游景点,12
B0FFKJ9NYW,福建园,科教文化服务;展览馆;展览馆,北京市延庆区,,,,,,115.95442,40.441139,115.9483639538,40.4399711216977,115.960948953517,40.4470596030569,"115.953955,40.441144;115.954604,40.440816;115.954714,40.440943;115.954794,40.441301;115.954157,40.441382;115.953955,40.441144",13492,科教文化,7
B0FFGHQLUQ,蓝汛首鸣,商务住宅;产业园区;产业园区,北京市顺义区京沈路东150米,,,,,,116.562323,40.090263,116.556487318612,40.0891881090433,116.568905009565,40.0960560338324,"116.560734,40.08971;116.563706,40.089476;116.56388,40.090828;116.561125,40.091042;116.56093,40.09091;116.560734,40.08971",13493,商务住宅,11
B000A7U4KG,清华科技园玉泉慧谷,商务住宅;产业园区;产业园区,北京市海淀区闵庄路,,94505.0,,精装修,94505.0,116.256909,39.975308,116.250871860252,39.9740885331597,116.263380143801,39.981436107516,"116.259097,39.97353;116.257768,39.973476;116.257728,39.974102;116.257622,39.974102;116.257617,39.974142;116.257552,39.974134;116.257548,39.974201;116.256817,39.974202;116.256751,39.974991;116.256038,39.974978;116.254387,39.97495;116.254135,39.976317;116.",13494,商务住宅,11
B000A8VW85,程庄园宾馆,住宿服务;宾馆酒店;宾馆酒店,北京市丰台区丰台西路85号院南五里店加油站旁,,,,,,116.260907,39.850074,116.25488474064,39.8488587195516,116.267351900266,39.8562657982066,"116.26064,39.850126;116.261162,39.850154;116.261173,39.850022;116.260652,39.849995;116.26064,39.850126",13495,酒店住宿,2
B0FFFAIG3A,丰台区东局15号院,商务住宅;住宅区;住宅小区,北京市丰台区太平桥路与西局东街交叉口西南100米,,,,,,116.316897,39.874423,116.310792470767,39.8731343463852,116.323457680299,39.88030601846,"116.317088,39.874986;116.317146,39.875004;116.31727,39.874889;116.31742,39.874659;116.317522,39.874484;116.317568,39.874065;116.31627,39.874014;116.31628,39.874757;116.316543,39.874799;116.316557,39.87474;116.316781,39.874777;116.316779,39.874822;116.317",13496,商务住宅,11
B000A85Z1P,金漆艺术馆,科教文化服务;美术馆;美术馆,北京市朝阳区牌坊村小店东街,,,,,,116.479794,39.831114,116.473721179937,39.8298373522098,116.48634636865,39.8369331229502,"116.480012,39.831422;116.480077,39.830835;116.479574,39.830811;116.479508,39.831387;116.480012,39.831422",13497,科教文化,7
B000A0888A,沿河城,风景名胜;风景名胜;风景名胜,北京市门头沟区珍珠湖路口向北,,,,,,115.712166,40.069515,115.705918884019,40.0683301971993,115.718669741802,40.0754722999947,"115.713105,40.06546;115.712258,40.065461;115.711648,40.06511;115.710793,40.065023;115.71068,40.065516;115.709709,40.065385;115.709495,40.065993;115.709935,40.066084;115.709812,40.066282;115.709206,40.066316;115.70763,40.065875;115.706495,40.066228;115.70",13498,旅游景点,12
B000A62987,北京穆斯林大厦,商务住宅;楼宇;商务写字楼,北京市东城区王府井大街241-245号,,,,,,116.410713,39.914686,116.404470881184,39.9132831587474,116.417098449285,39.9209772047885,"116.411033,39.914974;116.410338,39.914947;116.410343,39.914705;116.410414,39.914703;116.410404,39.914424;116.410593,39.914426;116.410589,39.914379;116.411042,39.914395;116.411033,39.914974",13499,商务住宅,11
B0FFGE9JYD,北京市第八中学(京西校区),科教文化服务;学校;中学,北京市门头沟区龙兴南二路附近,,,,,,116.141471,39.901778,116.135212891632,39.9004169067673,116.147901589512,39.9079743093587,"116.139596,39.902712;116.139398,39.902543;116.139398,39.900922;116.139505,39.900732;116.139602,39.900708;116.140446,39.90073;116.143274,39.900858;116.143676,39.900874;116.143354,39.902895;116.143043,39.902895;116.14109,39.902772;116.140017,39.902743;116.",13500,科教文化,7
B000A7OSKU,德林园,商务住宅;住宅区;住宅小区,北京市大兴区,,,,,,116.458723,39.812766,116.452582100514,39.8114358822828,116.465323444302,39.8184110025083,"116.460331,39.812165;116.460339,39.812089;116.460273,39.812033;116.460178,39.812008;116.459338,39.811993;116.459336,39.811917;116.4572,39.811872;116.45717,39.813389;116.457179,39.813461;116.457245,39.813514;116.457336,39.813546;116.460006,39.813688;116.4",13501,商务住宅,11
B0FFH14JUV,北电小区,商务住宅;住宅区;住宅小区,北京市朝阳区樱花园西街附近,,,,,,116.416535,39.972218,116.410289633618,39.9708157200834,116.422968579885,39.9784482096977,"116.416187,39.972309;116.416885,39.972319;116.41687,39.972126;116.416199,39.972117;116.416187,39.972309",13502,商务住宅,11
B000A7YEEO,强佑大厦,商务住宅;楼宇;商务写字楼,北京市东城区民旺园31号,,,,,,116.426099,39.953039,116.419866986863,39.9516455051658,116.432567944707,39.9591075330789,"116.42542,39.952726;116.425427,39.952707;116.425442,39.952691;116.425464,39.952684;116.425491,39.952681;116.426739,39.952697;116.426762,39.9527;116.426781,39.952712;116.426792,39.952726;116.4268,39.952745;116.426779,39.953285;116.426764,39.953318;116.426",13503,商务住宅,11
B0FFG4LTZ3,小经厂胡同9号院,商务住宅;住宅区;住宅区,北京市东城区北下洼子胡同与北卜洼子胡同交叉口东南100米,,,,,,116.404617,39.943172,116.398369014953,39.9417666161552,116.410986060787,39.9495060513654,"116.404126,39.943021;116.405029,39.943027;116.405012,39.943353;116.404432,39.943352;116.404429,39.943224;116.404126,39.943225;116.404126,39.943021",13504,商务住宅,11
B000ABBXJB,金泰之家酒店(劲松店),住宿服务;宾馆酒店;经济型连锁酒店,北京市朝阳区广和南里二条9号,,,,,,116.448625,39.886007,116.442446715613,39.8846507666727,116.455236709813,39.8917221405935,"116.449113,39.885873;116.449102,39.885846;116.449082,39.885832;116.449043,39.885829;116.448206,39.885832;116.448176,39.885838;116.448148,39.885849;116.448133,39.885867;116.448134,39.886146;116.448138,39.886164;116.448156,39.886178;116.448193,39.886182;11",13505,酒店住宿,2
B000A8UJSL,新世纪实验小学,科教文化服务;学校;小学,北京市西城区南纬路(2号院内),,,,,,116.395157,39.878494,116.388917882722,39.8770925321654,116.401558269633,39.884837870429,"116.395565,39.878761;116.39469,39.878739;116.394709,39.87834;116.394846,39.878301;116.394909,39.87828;116.394912,39.878227;116.394997,39.878208;116.3956,39.878238;116.395565,39.878761",13506,科教文化,7
B0FFHFJ60H,沈馨佳苑,商务住宅;住宅区;住宅小区,北京市延庆区001县道与八峪路交汇处东侧,,,,,,116.046578,40.490389,116.040230152233,40.4889457709338,116.052972769069,40.4967198709516,"116.046032,40.489421;116.047294,40.489527;116.04714,40.491367;116.046107,40.491294;116.045838,40.490925;116.046032,40.489421",13507,商务住宅,11
B0FFHS83HD,西集镇人民政府,政府机构及社会团体;政府机关;乡镇级政府及事业单位,北京市通州区政府路,,,,,,116.84068,39.79955,116.834714452075,39.7984450536012,116.847219812671,39.8053801486854,"116.839308,39.800962;116.838797,39.80097;116.838772,39.800968;116.838762,39.800963;116.838754,39.800954;116.838747,39.800715;116.838751,39.800702;116.83876,39.800694;116.838776,39.800691;116.838935,39.800687;116.838951,39.800684;116.838958,39.800675;116.",13508,政府机构,14
B000A9PWA3,孟祖集贸市场,购物服务;综合市场;综合市场,北京市昌平区百善镇孟祖村北口264号,,,,,,116.316063,40.181657,116.309921575746,40.1803507068625,116.322585137775,40.187542723677,"116.315509,40.181778;116.315602,40.181415;116.316561,40.181479;116.31651,40.181941;116.315509,40.181778",13509,购物消费,3
B000A80CM7,厂洼街7号院,商务住宅;住宅区;住宅小区,北京市海淀区厂洼路7号院,板楼,,,,,116.303154,39.952609,116.297068495976,39.9513415209159,116.309604811765,39.9587289550928,"116.303217,39.953307;116.302398,39.953213;116.302446,39.952649;116.302488,39.95265;116.302492,39.952303;116.303593,39.951882;116.303699,39.952036;116.3038,39.951998;116.303892,39.952146;116.303892,39.952387;116.303874,39.952915;116.303672,39.952921;116.3",13510,商务住宅,11
B000A7D5YN,海特花园小学,科教文化服务;学校;小学,北京市石景山区海特花园小区,,,,,,116.185373,39.933484,116.179230389571,39.9321998706723,116.191825658953,39.939561227759,"116.184728,39.933776;116.184765,39.933165;116.184789,39.933153;116.186023,39.933198;116.185988,39.933784;116.185808,39.933809;116.184728,39.933776",13511,科教文化,7
B0FFFF88UP,新世界·丽樽,商务住宅;住宅区;别墅|商务住宅;住宅区;住宅小区,北京市顺义区京承高速8号出口路东,,,,,,116.493742,40.13527,116.487683106741,40.1340174537878,116.500223194809,40.1413396338283,"116.492181,40.136183;116.492187,40.136194;116.492203,40.136197;116.49529,40.136341;116.49532,40.136331;116.495325,40.136294;116.495364,40.135073;116.495369,40.135061;116.495384,40.135053;116.495512,40.135058;116.49553,40.13505;116.495544,40.135029;116.49",13512,商务住宅,11
B0FFG7H4EK,北京市朝阳区外国语学校初中部,科教文化服务;学校;中学,北京市朝阳区慧忠北里203号,,,,,,116.403153,40.008211,116.396896471848,40.0068028804473,116.409545554409,40.0145592240208,"116.403592,40.008871;116.402677,40.008867;116.402691,40.007548;116.40357,40.00756;116.403629,40.007589;116.403627,40.00854;116.403592,40.008871",13513,科教文化,7
B000A8XAVB,钱学森青少年航天科学院,科教文化服务;科研机构;科研机构,北京市丰台区东高地万源西里28栋西楼,,,,,,116.420708,39.802799,116.414488316608,39.801408473321,116.427134574125,39.8089562851983,"116.421099,39.802973;116.421134,39.802678;116.420308,39.802633;116.420278,39.802882;116.420292,39.802913;116.421099,39.802973",13514,科教文化,7
B0FFGXKW46,张庄家园小区,商务住宅;住宅区;住宅小区,北京市顺义区下坡屯路与昌金路交叉口西南150米,塔板结合,,,,,116.66971,40.210856,116.663751052318,40.2097071994604,116.67621834677,40.2168648225138,"116.671192,40.212013;116.67118,40.211458;116.670744,40.211451;116.670738,40.210102;116.671155,40.210099;116.671143,40.209792;116.671009,40.209645;116.668501,40.209625;116.668493,40.210961;116.668493,40.212084;116.67035,40.212041;116.671192,40.212013",13515,商务住宅,11
B0FFF5BF6M,富锦嘉园3区,商务住宅;住宅区;住宅小区,"北京市丰台区丰葆路,富锦嘉园内",板楼,,,,,116.283012,39.81736,116.276976351585,39.8161286669882,116.289376496079,39.8236985156705,"116.284152,39.817717;116.284163,39.817006;116.282994,39.817004;116.281914,39.81699;116.28186,39.817034;116.281857,39.817715;116.283024,39.81771;116.284136,39.817743;116.284152,39.817717",13516,商务住宅,11
B0FFIYPRDB,通州区漷县镇马头工业园泰鑫8号院,商务住宅;住宅区;住宅区,北京市通州区马头路与马黄路交叉口西南50米,,,,,,116.822189,39.758507,116.816193835902,39.7573714965186,116.828824578565,39.7641646476718,"116.82165,39.75874;116.822739,39.75873;116.822731,39.758271;116.821629,39.758289;116.82165,39.75874",13517,商务住宅,11
B0FFG6V9KU,鲁能钓鱼台美高梅别墅,商务住宅;住宅区;住宅小区,北京市丰台区榴乡路84号院,双拼,16594.0,2016.11.30,毛坯,16594.0,116.423417,39.844841,116.417195180328,39.84344990802,116.429881354356,39.8509606424939,"116.422209,39.845628;116.422288,39.845658;116.424683,39.845642;116.424676,39.844023;116.422134,39.844047;116.422166,39.845562;116.422209,39.845628",13518,商务住宅,11
B000A84FTB,经济日报社宿舍,商务住宅;住宅区;宿舍,北京市西城区福州馆前街与高家寨胡同交叉口东南100米,,,,,,116.383035,39.885569,116.376802646011,39.8841740448857,116.389472500937,39.8917936697518,"116.382672,39.885884;116.382621,39.885355;116.383507,39.885345;116.383515,39.885695;116.383008,39.885709;116.38301,39.885876;116.382672,39.885884",13519,商务住宅,11
B000A81ACB,北京市民乐建材市场,购物服务;家居建材市场;建材五金市场,北京市朝阳区大羊坊路临01号,,,,,,116.46173,39.864752,116.455591739033,39.8634256877865,116.468367315708,39.8704102810296,"116.461197,39.865377;116.460704,39.864978;116.460697,39.864964;116.460693,39.864949;116.460696,39.864935;116.460712,39.864921;116.462174,39.864088;116.462197,39.864081;116.462222,39.864075;116.462242,39.864076;116.46226,39.864082;116.462707,39.864588;116",13520,购物消费,3
B000A87P65,教工宿舍区,商务住宅;住宅区;住宅小区,北京市西城区东经路21号,,,,,,116.393371,39.874478,116.387133052154,39.8730773711103,116.399776912595,39.8808126612686,"116.392686,39.873995;116.394002,39.874029;116.393988,39.874171;116.394127,39.874185;116.394088,39.874949;116.392614,39.874907;116.392686,39.873995",13521,商务住宅,11
B0FFG3I90S,北京中铁大都工程有限公司住宅楼,商务住宅;住宅区;住宅小区,北京市大兴区欣荣北大街31号,,,,,,116.343478,39.800827,116.337322542496,39.7994927118452,116.350078645244,39.8064779997652,"116.342963,39.801084;116.342926,39.800631;116.34399,39.800571;116.344036,39.80102;116.342963,39.801084",13522,商务住宅,11
B000A84IDS,北礼士路139号院,商务住宅;住宅区;住宅小区,北京市西城区北礼士路139-1号,,,,,,116.353092,39.927045,116.346900289511,39.9256867125683,116.359666031688,39.93276837728,"116.35286,39.926725;116.352855,39.926939;116.352938,39.927055;116.352956,39.927407;116.353277,39.927407;116.353279,39.926724;116.35286,39.926725",13523,商务住宅,11
